gvkey,tic,conm,fyear,sale,cogs,xsga,oiadp,ni,at
164296,WBD,WARNER BROS DISCOVERY INC,2024,39321.0,21831.0,9054.0,1399.0,-11311.0,104560.0
065556,NLY,ANNALY CAPITAL MANAGEMENT,2024,4335.299,220.825,,4114.474,1001.906,103556.384
001440,AEP,AMERICAN ELECTRIC POWER CO,2024,19721.3,11754.3,,4677.1,2967.1,103078.0
157855,CRM,SALESFORCE INC,2024,37895.0,6893.0,20685.0,7666.0,6197.0,102928.0
004029,D,DOMINION ENERGY INC,2024,14459.0,8768.0,,3346.0,2124.0,102415.0
003144,KO,COCA-COLA CO,2024,47061.0,17249.0,14617.0,14120.0,10631.0,100549.0
029282,FLG,FLAGSTAR BANK NA,2024,6426.0,4893.0,1474.0,-125.0,-1118.0,100160.0
008479,PEP,PEPSICO INC,2024,91854.0,38416.0,35914.0,14505.0,9578.0,99467.0
010530,TMO,THERMO FISHER SCIENTIFIC INC,2024,42879.0,23615.0,8394.0,7762.0,6335.0,97321.0
008272,SRE,SEMPRA ENERGY,2024,13185.0,7786.0,,2962.0,2862.0,96155.0
005680,HD,HOME DEPOT INC,2024,159514.0,105532.0,28748.0,21526.0,14806.0,96119.0
165264,FNF,FIDELITY NATIONAL FINANCIAL,2024,13681.0,11287.0,,1994.0,1270.0,95372.0
029984,PLD,PROLOGIS INC,2024,8642.964,4684.804,418.765,3539.395,3731.635,95328.909
179534,V,VISA INC,2024,35926.0,10725.0,,24167.0,19743.0,94511.0
002403,BMY,BRISTOL-MYERS SQUIBB CO,2024,48300.0,11246.0,17774.0,9705.0,-8948.0,92603.0
001602,AMGN,AMGEN INC,2024,33424.0,4964.0,13060.0,9906.0,4090.0,91839.0
007228,MDT,MEDTRONIC PLC,2024,33627.0,10477.0,13496.0,6793.0,4662.0,91680.0
065248,MT,ARCELORMITTAL,2024,62441.0,53689.0,2680.0,3440.0,1339.0,89385.0
011687,ZION,ZIONS BANCORPORATION NA,2024,4993.0,1935.0,1448.0,1486.0,784.0,88775.0
005568,KHC,KRAFT HEINZ CO,2024,25846.0,15922.0,3597.0,5379.0,2744.0,88287.0
179889,AGNC,AGNC INVESTMENT CORP,2024,1876.0,110.0,,1766.0,863.0,88015.0
002817,CAT,CATERPILLAR INC,2024,64809.0,38644.0,8774.0,15232.0,10792.0,87764.0
004598,FDX,FEDEX CORP,2024,87926.0,64667.0,12875.0,6120.0,4092.0,87627.0
158354,GNW,GENWORTH FINANCIAL INC,2024,7295.0,6537.0,,724.0,299.0,86871.0
009846,EIX,EDISON INTERNATIONAL,2024,17599.0,11094.0,,3639.0,1546.0,85579.0
008068,OXY,OCCIDENTAL PETROLEUM CORP,2024,26725.0,10843.0,1337.0,6840.0,3056.0,85445.0
027215,FG,F&G ANNUITIES & LIFE INC,2024,5421.0,4566.0,,606.0,639.0,85040.0
008898,RJF,RAYMOND JAMES FINANCIAL INC,2024,14923.0,11726.0,,3018.0,2068.0,82992.0
145552,CNC,CENTENE CORP,2024,163071.0,146242.0,12305.0,3283.0,3305.0,82445.0
004737,FHN,FIRST HORIZON CORP,2024,5031.0,1991.0,1309.0,1632.0,775.0,82152.0
006781,L,LOEWS CORP,2024,17239.0,14302.0,,2353.0,1414.0,81943.0
024616,PYPL,PAYPAL HOLDINGS INC,2024,31797.0,16433.0,8569.0,5763.0,4147.0,81611.0
001078,ABT,ABBOTT LABORATORIES,2024,41950.0,17239.0,14439.0,7054.0,13402.0,81414.0
163920,WAL,WESTERN ALLIANCE BANCORP,2024,5084.3,2068.1,704.2,2217.6,787.7,80934.0
061739,HIG,HARTFORD INSURANCE GROUP INC,2024,26432.0,22121.0,,3955.0,3111.0,80917.0
025124,LIN,LINDE PLC,2024,33005.0,17143.0,3487.0,8595.0,6565.0,80147.0
014489,DELL,DELL TECHNOLOGIES INC,2024,95567.0,71468.0,14046.0,6930.0,4592.0,79746.0
003231,CMA,COMERICA INC,2024,4993.0,1798.0,1585.0,1514.0,698.0,79297.0
017150,WBS,WEBSTER FINANCIAL CORP,2024,4179.185,1810.899,1029.972,1266.783,768.707,79025.073
186989,MPC,MARATHON PETROLEUM CORP,2024,138864.0,127058.0,3221.0,5248.0,3445.0,78858.0
006730,LLY,LILLY (ELI) & CO,2024,45042.7,6807.4,19509.4,17115.0,10590.0,78714.9
003735,DHR,DANAHER CORP,2024,23875.0,8923.0,7391.0,5209.0,3899.0,77542.0
012635,FISV,FISERV INC,2024,20456.0,5124.0,6564.0,5879.0,3131.0,77176.0
118042,EWBC,EAST WEST BANCORP INC,2024,4528.414,2088.48,615.133,1626.354,1165.586,75976.475
003851,DAL,DELTA AIR LINES INC,2024,61643.0,48190.0,4945.0,5995.0,3457.0,75372.0
001300,HON,HONEYWELL INTERNATIONAL INC,2024,38498.0,22750.0,6954.0,7708.0,5705.0,75196.0
007171,MCK,MCKESSON CORP,2024,359051.0,345704.0,7540.0,5171.0,3295.0,75140.0
010795,UAL,UNITED AIRLINES HOLDINGS INC,2024,57063.0,39874.0,9053.0,5208.0,3149.0,74083.0
002002,BPOP,POPULAR INC,2024,4332.172,1647.917,965.305,1658.934,614.212,73045.383
170841,PSX,PHILLIPS 66,2024,143153.0,136182.0,2187.0,2381.0,2117.0,72582.0
176092,AER,AERCAP HOLDINGS NV,2024,7041.48,810.358,488.916,3162.169,2098.632,71441.976
006310,KMI,KINDER MORGAN INC,2024,15100.0,8454.0,,4292.0,2613.0,71407.0
026156,HPE,HEWLETT PACKARD ENTERPRISE,2024,30127.0,17986.0,7091.0,2486.0,2579.0,71262.0
061302,ACGL,ARCH CAPITAL GROUP LTD,2024,16860.0,12465.0,435.0,3960.0,4312.0,70906.0
003413,ED,CONSOLIDATED EDISON INC,2024,15256.0,10369.0,,2732.0,1820.0,70562.0
010920,UPS,UNITED PARCEL SERVICE INC,2024,91070.0,78615.0,,8846.0,5782.0,70070.0
007977,XEL,XCEL ENERGY INC,2024,13441.0,8311.0,,2386.0,1936.0,70035.0
029028,COST,COSTCO WHOLESALE CORP,2024,254453.0,220121.0,22810.0,9285.0,7367.0,69831.0
007343,MU,MICRON TECHNOLOGY INC,2024,25111.0,11716.0,4559.0,1054.0,778.0,69416.0
001161,AMD,ADVANCED MICRO DEVICES,2024,25785.0,11594.0,9053.0,2290.0,1641.0,69226.0
030822,O,REALTY INCOME CORP,2024,5302.541,3199.152,176.895,1926.494,860.772,68835.039
142953,MDLZ,MONDELEZ INTERNATIONAL INC,2024,36441.0,21182.0,7692.0,6460.0,4611.0,68497.0
061452,BAP,CREDICORP LTD,2024,7283.809,2458.72,1239.873,3431.459,1458.558,67897.357
010867,UNP,UNION PACIFIC CORP,2024,24250.0,12099.0,,9716.0,6747.0,67715.0
170750,FANG,DIAMONDBACK ENERGY INC,2024,11066.0,3303.0,213.0,4700.0,3338.0,67292.0
031673,COR,CENCORA INC,2024,293958.599,284145.687,5661.106,3040.132,1509.12,67101.667
002558,CNA,CNA FINANCIAL CORP,2024,13999.0,12488.0,,1444.0,959.0,66492.0
063781,WTFC,WINTRUST FINANCIAL CORP,2024,3945.922,1616.109,1019.115,1310.698,695.045,64879.668
007366,ETR,ENTERGY CORP,2024,11879.653,6916.315,,2730.09,1073.909,64790.032
006682,JEF,JEFFERIES FINANCIAL GRP INC,2024,10515.069,5808.657,,4485.812,743.383,64360.309
004973,AJG,ARTHUR J GALLAGHER & CO,2024,11554.9,8037.8,,2694.2,1462.7,64255.2
008151,OKE,ONEOK INC,2024,21698.0,15807.0,,4757.0,3035.0,64069.0
183388,STWD,STARWOOD PROPERTY TRUST INC,2024,2062.08,633.379,,1428.701,359.933,62556.497
011861,VLY,VALLEY NATIONAL BANCORP,2024,3571.035,2037.619,658.68,795.902,380.271,62491.691
012726,UNM,UNUM GROUP,2024,12891.8,10297.3,,2472.2,1779.1,61959.3
012909,MKL,MARKEL GROUP INC,2024,16562.063,12604.604,,3653.862,2747.022,61897.982
179621,PM,PHILIP MORRIS INTERNATIONAL,2024,37878.0,11542.0,10696.0,13853.0,7057.0,61784.0
001045,AAL,AMERICAN AIRLINES GROUP INC,2024,54211.0,40501.0,8241.0,3224.0,846.0,61783.0
105365,AMT,AMERICAN TOWER CORP,2024,10127.2,2644.8,933.4,4520.2,2255.0,61077.4
179202,ECHO,ECHOSTAR CORP,2024,15825.516,11772.577,2426.816,-304.07,-119.546,60938.687
007163,SPGI,S&P GLOBAL INC,2024,14208.0,4391.0,2863.0,5781.0,3852.0,60221.0
015247,VLO,VALERO ENERGY CORP,2024,123974.0,117314.0,976.0,3784.0,2770.0,60143.0
007970,ES,EVERSOURCE ENERGY,2024,11900.809,7761.597,,2705.709,811.653,59594.529
022260,HCA,HCA HEALTHCARE INC,2024,70603.0,56323.0,421.0,10547.0,5760.0,59513.0
024856,GILD,GILEAD SCIENCES INC,2024,28754.0,3484.0,11636.0,10867.0,480.0,58995.0
003813,TGT,TARGET CORP,2024,106566.0,76050.0,21969.0,5566.0,4091.0,57769.0
034443,DOW,DOW INC,2024,42964.0,36036.0,2345.0,2210.0,1116.0,57312.0
002111,BDX,BECTON DICKINSON & CO,2024,20245.0,8866.0,5986.0,3249.0,1705.0,57286.0
007065,MRSH,MARSH,2024,24458.0,17485.0,,6227.0,4060.0,56481.0
007881,NEM,NEWMONT CORP,2024,18682.0,9000.0,905.0,5873.0,3348.0,56349.0
061388,EG,EVEREST GROUP LTD,2024,17008.0,15639.0,,1369.0,1373.0,56341.0
035881,XP,XP INC,2024,2753.576,818.599,998.092,893.987,729.735,56177.337
143357,ACN,ACCENTURE PLC,2024,64896.464,42656.15,11128.03,10034.287,7264.787,55932.363
005046,GD,GENERAL DYNAMICS CORP,2024,47716.0,39466.0,2568.0,4796.0,3782.0,55880.0
006774,LMT,LOCKHEED MARTIN CORP,2024,71043.0,62467.0,,7017.0,5336.0,55617.0
007154,MCD,MCDONALD'S CORP,2024,25920.0,10158.0,2412.0,11850.0,8223.0,55182.0
024800,QCOM,QUALCOMM INC,2024,38962.0,15354.0,11639.0,10263.0,10142.0,55154.0
014590,FCX,FREEPORT-MCMORAN INC,2024,25455.0,14962.0,669.0,6961.0,1889.0,54848.0
008810,PEG,PUBLIC SERVICE ENTRP GRP INC,2024,10290.0,6755.0,,2353.0,1772.0,54640.0
011506,WMB,WILLIAMS COS INC,2024,10503.0,4297.0,651.0,3336.0,2225.0,54532.0
001891,ADP,AUTOMATIC DATA PROCESSING,2024,19202.6,9914.8,3778.9,4947.0,3752.0,54362.7
147579,NFLX,NETFLIX INC,2024,39000.966,20709.55,7544.888,10417.614,8711.631,53630.374
017095,ONB,OLD NATIONAL BANCORP,2024,2956.348,1181.487,750.112,959.117,539.188,53552.272
028877,KDP,KEURIG DR PEPPER INC,2024,15351.0,6569.0,4602.0,3625.0,1441.0,53430.0
001722,ADM,ARCHER-DANIELS-MIDLAND CO,2024,85530.0,78637.0,3699.0,2053.0,1800.0,53271.0
040614,CEG,CONSTELLATION ENE CORP,2024,23568.0,18073.0,,4372.0,3749.0,52926.0
006502,KR,KROGER CO,2024,147123.0,113720.0,25621.0,4536.0,2665.0,52616.0
139025,PNFP,PINNACLE FINL PARTNERS INC,2024,3069.276,1453.097,787.033,829.146,475.056,52589.449
003643,CFR,CULLEN/FROST BANKERS INC,2024,2849.735,851.01,1021.078,894.83,582.542,52520.259
008099,FE,FIRSTENERGY CORP,2024,13472.0,9747.0,,2375.0,978.0,52044.0
016582,NTR,NUTRIEN LTD,2024,25972.0,17483.0,3451.0,2663.0,674.0,51840.0
010121,NAVI,NAVIENT CORP,2024,4164.0,751.0,,3413.0,131.0,51789.0
065228,COLB,COLUMBIA BANKING SYSTEM INC,2024,2966.206,1142.762,771.202,904.811,533.675,51576.397
045169,GEV,GE VERNOVA INC,2024,34935.0,27422.0,5694.0,647.0,1552.0,51485.0
035077,UBER,UBER TECHNOLOGIES INC,2024,43978.0,29294.0,10001.0,3972.0,9856.0,51244.0
005543,WELL,WELLTOWER INC,2024,7990.622,6565.222,235.491,1189.909,951.68,51044.308
061406,RNR,RENAISSANCERE HOLDINGS LTD,2024,11724.137,8537.277,,3186.86,1870.36,50707.55
015444,CRH,CRH PLC,2024,35572.0,21064.0,7779.0,4922.0,3492.0,50613.0
010916,UMBF,UMB FINANCIAL CORP,2024,2792.226,1231.167,704.858,803.43,441.243,50409.664
061214,ASML,ASML HOLDING NV,2024,29260.936,13737.252,5236.922,9341.211,7838.973,50305.425
039997,NU,NU HOLDINGS LTD,2024,11517.075,6003.842,424.163,5011.942,1972.112,49931.214
024447,BOKF,BOK FINANCIAL CORP,2024,3476.105,1443.706,936.567,990.526,523.569,49685.892
007985,NOC,NORTHROP GRUMMAN CORP,2024,41033.0,31301.0,3992.0,4370.0,4174.0,49359.0
003221,AON,AON PLC,2024,15698.0,10576.0,,4436.0,2654.0,48965.0
009465,SLB,SLB LTD,2024,36289.0,26267.0,1134.0,6369.0,4461.0,48935.0
003897,DTE,DTE ENERGY CO,2024,12457.0,8594.0,,2131.0,1404.0,48846.0
018049,FNB,F N B CORP/FL,2024,2568.545,1051.483,680.765,754.297,465.332,48625.0
001632,ADI,ANALOG DEVICES INC,2024,9427.157,2696.282,2556.503,2070.056,1635.273,48228.277
160225,MA,MASTERCARD INC,2024,28167.0,10818.0,,16452.0,12874.0,48081.0
002055,B,BARRICK MINING CORP,2024,12922.0,5105.0,532.0,5222.0,2144.0,47626.0
024216,AES,AES CORP (THE),2024,12278.0,8730.0,288.0,2026.0,1679.0,47406.0
011550,WEC,WEC ENERGY GROUP INC,2024,8599.9,5092.6,,2152.8,1528.4,47363.2
016478,EOG,EOG RESOURCES INC,2024,23582.0,4838.0,6574.0,7999.0,6403.0,47186.0
014219,CADE,CADENCE BANK,2024,2888.887,1182.142,723.482,983.263,523.604,47019.19
141913,GPN,GLOBAL PAYMENTS INC,2024,10105.894,1897.785,3807.099,2538.679,1570.365,46890.255
027914,HUM,HUMANA INC,2024,117761.0,100559.0,13215.0,3043.0,1207.0,46479.0
064547,SSB,SOUTH STATE BANK CORP,2024,2443.624,741.883,696.972,948.072,534.783,46381.204
017878,RITM,RITHM CAPITAL CORP,2024,5226.121,1988.316,,3237.805,931.503,46048.957
032580,VICI,VICI PROPERTIES INC,2024,3865.3,104.317,200.396,3556.462,2678.81,45368.94
160991,DLR,DIGITAL REALTY TRUST INC,2024,5589.073,4509.179,573.925,505.969,602.49,45283.616
002751,CAH,CARDINAL HEALTH INC,2024,226827.0,218947.0,5000.0,2146.0,852.0,45121.0
010860,AEE,AMEREN CORP,2024,7623.0,4458.0,,1575.0,1182.0,44598.0
014477,WM,WASTE MANAGEMENT INC,2024,22063.0,13249.0,2118.0,4296.0,2746.0,44567.0
004321,EMR,EMERSON ELECTRIC CO,2024,17492.0,7755.0,5142.0,2906.0,1968.0,44246.0
036790,BEPC,BROOKFIELD RENEWABLE CORP,2024,4142.0,1873.0,,1007.0,236.0,44129.0
029453,LNG,CHENIERE ENERGY INC,2024,15703.0,7885.0,477.0,6128.0,3252.0,43858.0
005742,CNP,CENTERPOINT ENERGY INC,2024,8643.0,5214.0,,1990.0,1019.0,43768.0
283184,SW,SMURFIT WESTROCK PLC,2024,21109.0,15226.0,2737.0,1682.0,319.0,43759.0
007923,NSC,NORFOLK SOUTHERN CORP,2024,12123.0,6681.0,,4089.0,2622.0,43682.0
045723,VG,VENTURE GLOBAL INC,2024,4972.0,1940.0,947.0,1763.0,1475.0,43491.0
177088,BX,BLACKSTONE INC,2024,13229.968,6240.917,,6854.33,2776.508,43469.875
008253,PCAR,PACCAR INC,2024,33663.8,25871.2,1272.5,5603.2,4162.0,43418.9
006829,LOW,LOWE'S COS INC,2024,83674.0,55554.0,15859.0,10289.0,6957.0,43102.0
011842,ASB,ASSOCIATED BANC-CORP,2024,2243.703,1160.441,561.009,464.597,123.145,43023.068
010115,SYK,STRYKER CORP,2024,22595.0,7603.0,8850.0,5092.0,2993.0,42971.0
295786,CNH,CNH INDUSTRIAL NV,2024,17060.0,12933.0,2625.0,897.0,1246.0,42933.0
002574,CSX,CSX CORP,2024,14540.0,7679.0,,5203.0,3470.0,42764.0
006268,JCI,JOHNSON CONTROLS INTL PLC,2024,22952.0,14059.0,6069.0,2008.0,1705.0,42695.0
014418,MGM,MGM RESORTS INTERNATIONAL,2024,17240.545,9393.541,5478.798,1537.109,743.652,42231.627
005492,LHX,L3HARRIS TECHNOLOGIES INC,2024,21325.0,15298.0,2401.0,2344.0,1502.0,42001.0
007637,VTRS,VIATRIS INC,2024,14739.3,5899.8,4435.2,1695.8,-634.2,41500.9
006669,LEN,LENNAR CORP,2024,35441.452,27346.656,3129.295,4849.973,3932.533,41312.781
008455,PPL,PPL CORP,2024,8468.0,4987.0,,2202.0,888.0,41069.0
035168,CTVA,CORTEVA INC,2024,16908.0,8987.0,4592.0,2102.0,907.0,40825.0
014822,WRB,BERKLEY (W R) CORP,2024,13650.243,11244.728,,2350.515,1756.115,40567.268
005606,HPQ,HP INC,2024,53559.0,41240.0,7298.0,4202.0,2775.0,39909.0
011770,SF,STIFEL FINANCIAL CORP,2024,5951.686,4833.571,,1032.149,731.379,39895.54
007435,MMM,3M CO,2024,23630.0,13054.0,5149.0,4064.0,4173.0,39868.0
004430,EQT,EQT CORP,2024,5273.309,2116.244,,994.715,230.577,39830.255
001209,APD,AIR PRODUCTS & CHEMICALS INC,2024,12100.6,6717.6,1042.6,2889.3,3828.2,39574.6
115876,PB,PROSPERITY BANCSHARES INC,2024,1789.522,606.284,388.139,760.375,479.386,39566.738
025279,BSX,BOSTON SCIENTIFIC CORP,2024,16747.0,4593.0,7213.0,3673.0,1853.0,39395.0
032106,BKR,BAKER HUGHES CO,2024,27829.0,20853.0,2452.0,3388.0,2979.0,38363.0
065106,OZK,BANK OZK,2024,2772.646,1291.405,367.692,1113.549,716.456,38258.852
012603,CNO,CNO FINANCIAL GROUP INC,2024,4449.5,3384.4,,772.7,404.0,37852.6
157373,VST,VISTRA CORP,2024,17224.0,11164.0,,4217.0,2659.0,37770.0
023812,REGN,REGENERON PHARMACEUTICALS,2024,14202.0,1485.6,8006.3,4227.2,4412.6,37759.4
064821,ARE,ALEXANDRIA R E EQUITIES INC,2024,3070.331,2334.713,168.359,567.259,322.949,37527.449
036191,CARR,CARRIER GLOBAL CORP,2024,22486.0,14953.0,3722.0,2583.0,5604.0,37403.0
010793,TSN,TYSON FOODS INC  -CL A,2024,53354.0,48323.0,1958.0,1812.0,800.0,37100.0
028191,RCL,ROYAL CARIBBEAN GROUP,2024,16484.0,8643.0,2115.0,4126.0,2877.0,37070.0
026367,XYZ,BLOCK INC,2024,24121.053,15162.028,7168.927,1413.971,2897.047,36777.595
004060,DD,DUPONT DE NEMOURS INC,2024,12386.0,7253.0,2083.0,1856.0,703.0,36636.0
007906,NKE,NIKE INC  -CL B,2024,46309.0,25744.0,16088.0,3702.0,3219.0,36579.0
014824,CINF,CINCINNATI FINANCIAL CORP,2024,11337.0,8392.0,,2911.0,2292.0,36501.0
038916,SOFI,SOFI TECHNOLOGIES INC,2024,3703.678,1188.289,1979.266,332.625,498.665,36250.951
025340,DHI,D R HORTON INC,2024,36902.5,27187.5,3599.5,6037.0,4756.4,36104.3
003439,CMS,CMS ENERGY CORP,2024,7515.0,4788.0,,1487.0,1003.0,35920.0
294524,LYB,LYONDELLBASELL INDUSTRIES,2024,40302.0,34334.0,1798.0,2766.0,1360.0,35746.0
010499,TXN,TEXAS INSTRUMENTS INC,2024,15641.0,4967.0,3753.0,5341.0,4799.0,35509.0
185824,BKU,BANKUNITED INC,2024,2024.271,1065.922,361.164,537.073,232.467,35241.742
008543,MO,ALTRIA GROUP INC,2024,20444.0,5930.0,2333.0,11895.0,11264.0,35177.0
138743,EQIX,EQUINIX INC,2024,8748.0,3037.0,2072.0,1624.0,815.0,35085.0
024232,HWC,HANCOCK WHITNEY CORP,2024,2057.12,663.237,540.459,811.71,460.815,35081.785
157057,AIZ,ASSURANT INC,2024,11877.5,10521.6,,1042.7,760.2,35020.6
001704,AMAT,APPLIED MATERIALS INC,2024,27176.0,13884.0,5018.0,7882.0,7177.0,34409.0
008030,NUE,NUCOR CORP,2024,30734.0,25276.0,1123.0,2979.0,2027.0,33940.0
165993,FIS,FIDELITY NATIONAL INFO SVCS,2024,10127.0,4922.0,2097.0,1707.0,1450.0,33784.0
009882,LUV,SOUTHWEST AIRLINES,2024,27599.0,21358.0,4138.0,446.0,465.0,33750.0
136265,BANC,BANC OF CALIFORNIA INC,2024,1889.85,929.456,409.389,463.269,126.888,33542.864
002884,LUMN,LUMEN TECHNOLOGIES INC,2024,13108.0,6703.0,2736.0,713.0,-55.0,33496.0
041818,GEHC,GE HEALTHCARE TECHNOLOGI INC,2024,19672.0,10837.0,5237.0,3018.0,1993.0,33089.0
005071,GIS,GENERAL MILLS INC,2024,19486.6,12204.9,3382.8,3359.9,2295.2,33071.1
113490,CCI,CROWN CASTLE INC,2024,6568.0,1847.0,706.0,2277.0,-3903.0,32736.0
021808,CZR,CAESARS ENTERTAINMENT INC,2024,11245.0,5419.0,2227.0,2275.0,-278.0,32590.0
153130,AXS,AXIS CAPITAL HOLDINGS LTD,2024,5957.651,4229.038,666.202,1051.494,1081.786,32520.293
004885,BEN,FRANKLIN TEMPLETON INC,2024,8380.5,6678.8,,1233.6,464.8,32464.5
029389,SPG,SIMON PROPERTY GROUP INC,2024,6171.12,2458.431,412.571,3300.118,2370.896,32405.691
112168,RSG,REPUBLIC SERVICES INC,2024,16032.0,9460.0,1674.0,3178.0,2043.0,32402.0
006338,EVRG,EVERGY INC,2024,5847.3,3262.8,,1470.5,873.5,32282.1
186278,AL,AIR LEASE CORP,2024,2487.955,219.82,,1124.374,427.704,32277.896
012756,CCEP,COCA-COLA EUROPACIFIC PARTNE,2024,21159.719,12709.497,4867.005,2617.27,1468.073,32198.222
027928,INTU,INTUIT INC,2024,16285.0,3159.0,8484.0,3853.0,2963.0,32132.0
014172,FULT,FULTON FINANCIAL CORP,2024,1820.931,693.507,520.03,550.4,288.743,32071.81
003238,CBSH,COMMERCE BANCSHARES INC,2024,2092.933,462.214,681.704,894.939,526.331,31996.627
007974,NI,NISOURCE INC,2024,5455.1,2956.4,,1455.5,760.4,31788.1
011672,TJX,TJX COS INC (THE),2024,56360.0,38012.0,10946.0,6302.0,4864.0,31749.0
003650,CMI,CUMMINS INC,2024,34102.0,24632.0,4738.0,3679.0,3946.0,31540.0
025434,SBUX,STARBUCKS CORP,2024,36176.2,27032.7,2523.3,5107.6,3760.9,31339.3
024925,ROP,ROPER TECHNOLOGIES INC,2024,7039.2,1348.1,2853.5,2024.8,1549.3,31334.7
015153,AGM,FEDERAL AGRICULTURE MTG CP,2024,1624.824,117.072,,1507.752,207.193,31324.742
179437,AWK,AMERICAN WATER WORKS CO INC,2024,4684.0,2178.0,,1718.0,1051.0,31253.0
004016,DG,DOLLAR GENERAL CORP,2024,40612.308,27631.011,10303.423,1714.074,1125.253,31132.733
006946,MGA,MAGNA INTERNATIONAL INC,2024,42836.0,37037.0,2061.0,2116.0,1009.0,31039.0
008431,AFG,AMERICAN FINANCIAL GROUP INC,2024,8278.0,7043.0,,1154.0,887.0,30836.0
150306,TCBI,TEXAS CAPITAL BANCSHARES INC,2024,1760.596,895.25,511.844,299.274,77.508,30731.883
014934,DVN,DEVON ENERGY CORP,2024,15940.0,7975.0,523.0,4143.0,2891.0,30489.0
149337,NDAQ,NASDAQ INC,2024,7434.0,4802.0,,2019.0,1117.0,30395.0
035056,ALC,ALCON INC,2024,9911.0,3183.0,4112.0,1398.0,1018.0,30347.0
156155,SNX,TD SYNNEX CORP,2024,58452.436,54361.402,2423.477,1265.525,689.091,30274.479
012540,ADBE,ADOBE INC,2024,21505.0,1996.0,11159.0,7775.0,5560.0,30230.0
020430,SLM,SLM CORP,2024,2987.314,1908.889,,1055.834,608.325,30072.11
017248,UBSI,UNITED BANKSHARES INC/WV,2024,1625.816,616.206,364.009,645.601,372.996,30023.545
271217,FER,FERROVIAL NV,2024,9471.04,2976.524,5105.126,932.817,3353.376,30023.03
001186,AEM,AGNICO EAGLE MINES LTD,2024,8285.753,3086.08,487.634,3149.429,1895.581,29987.018
004066,OMC,OMNICOM GROUP INC,2024,15689.1,12706.9,393.5,2347.0,1480.6,29620.7
008358,PH,PARKER-HANNIFIN CORP,2024,19929.606,12310.165,2791.03,3901.28,2844.215,29297.842
184167,FIBK,FIRST INTERSTATE BANCSYSTEM,2024,1478.0,548.7,412.9,459.4,226.0,29137.4
010614,GL,GLOBE LIFE INC,2024,5778.069,4275.765,,1475.304,1070.762,29076.181
003278,CAR,AVIS BUDGET GROUP INC,2024,11789.0,6152.0,1352.0,1390.0,-1821.0,29041.0
007750,THC,TENET HEALTHCARE CORP,2024,20662.0,16967.0,,2877.0,3200.0,28936.0
160479,EXR,EXTRA SPACE STORAGE INC,2024,3448.596,1688.475,167.398,1592.723,854.681,28847.926
006078,IFF,INTL FLAVORS & FRAGRANCES,2024,11484.0,6954.0,2626.0,889.0,243.0,28667.0
066065,URI,UNITED RENTALS INC,2024,15345.0,6666.0,1645.0,4131.0,2575.0,28163.0
017145,WAFD,WAFD INC,2024,1432.706,728.378,276.184,428.144,200.041,28060.33
024468,BIIB,BIOGEN INC,2024,9675.9,1845.4,4276.8,2880.5,1632.2,28049.3
016832,GBCI,GLACIER BANCORP INC,2024,1268.296,463.524,383.961,379.147,190.144,27902.987
027786,EXE,EXPAND ENERGY CORP,2024,4221.0,2758.0,216.0,-482.0,-714.0,27894.0
014828,ORI,OLD REPUBLIC INTL CORP,2024,8231.4,7045.1,,1147.0,852.7,27843.1
003532,GLW,CORNING INC,2024,13167.0,7451.0,2993.0,1373.0,506.0,27735.0
064794,UCB,UNITED COMMUNITY BANKS INC,2024,1500.097,601.324,384.349,514.424,252.397,27720.258
119314,BKNG,BOOKING HOLDINGS INC,2024,23739.0,0.0,15283.0,7865.0,5882.0,27708.0
144009,WTW,WILLIS TOWERS WATSON PLC,2024,9930.0,7327.0,,2147.0,-98.0,27681.0
030662,SIRI,SIRIUS XM HOLDINGS INC,2024,8699.0,4129.0,2056.0,1936.0,-1665.0,27521.0
031521,SNEX,STONEX GROUP INC,2024,99887.8,98434.3,,1400.4,260.8,27466.3
064410,KMX,CARMAX INC,2024,28207.369,24679.84,2435.404,788.925,500.556,27404.206
029804,IVZ,INVESCO LTD,2024,6067.0,4868.3,,1019.1,774.8,27008.9
017928,IQV,IQVIA HOLDINGS INC,2024,15405.0,10030.0,1992.0,2269.0,1373.0,26899.0
019355,SFNC,SIMMONS FIRST NATL CP  -CL A,2024,1459.236,730.385,354.385,328.35,152.693,26876.049
025645,ACI,ALBERTSONS COS INC,2024,80390.9,57953.9,18722.4,1896.7,958.6,26755.7
029955,BHC,BAUSCH HEALTH COMPANIES INC,2024,9625.0,2510.0,3854.0,1994.0,-46.0,26523.0
030222,ABCB,AMERIS BANCORP,2024,1670.077,587.887,396.425,649.676,358.685,26262.05
039293,HOOD,ROBINHOOD MARKETS INC,2024,2975.0,1860.0,,1038.0,1411.0,26187.0
110179,VTR,VENTAS INC,2024,4925.829,4080.212,183.193,662.424,81.153,26186.906
028930,MAR,MARRIOTT INTL INC,2024,25100.0,20873.0,,3844.0,2375.0,26182.0
001075,PNW,PINNACLE WEST CAPITAL CORP,2024,5124.915,3217.506,,1012.063,608.806,26102.76
017306,PFSI,PENNYMAC FINANCIAL SERVICES,2024,2413.079,1147.605,,1209.49,311.423,26086.887
064925,BXP,BXP INC,2024,3129.703,2239.42,161.58,728.703,14.272,26084.98
003505,TAP,MOLSON COORS BEVERAGE CO,2024,11627.0,6634.2,2511.1,1815.9,1122.4,26064.3
